customer_id,first_name,last_name,email,signup_date,city,country,acquisition_channel,is_business_customer
CUST00290,Anna,Weber,anna.weber290@example.com,2026-04-30,Frankfurt,DE,paid_search,False
CUST00291,Nina,Becker,nina.becker291@example.com,2025-02-18,Basel,CH,paid_search,False
CUST00292,Laura,Klein,laura.klein292@example.com,2026-03-24,Amsterdam,NL,direct,False
CUST00293,Tim,Klein,tim.klein293@example.com,2025-07-11,Düsseldorf,DE,paid_search,False
CUST00294,Max,Hoffmann,max.hoffmann294@example.com,2025-10-01,Zurich,CH,organic,False
CUST00295,Mina,Becker,mina.becker295@example.com,2025-07-04,Hannover,DE,organic,False
CUST00296,David,Neumann,david.neumann296@example.com,2025-10-30,Frankfurt,DE,email,False
CUST00297,David,Meyer,david.meyer297@example.com,2026-03-31,Stuttgart,DE,email,False
CUST00298,Nina,Meyer,nina.meyer298@example.com,2026-03-22,Frankfurt,DE,organic,False
CUST00299,Tim,Fischer,tim.fischer299@example.com,2026-01-08,Hannover,DE,direct,True
CUST00300,Sara,Schmidt,sara.schmidt300@example.com,2026-03-25,Hamburg,DE,organic,False
CUST00301,Omid,Meyer,omid.meyer301@example.com,2026-01-06,Bremen,DE,email,False
CUST00302,David,Schmidt,david.schmidt302@example.com,2026-01-15,Stuttgart,DE,paid_social,False
CUST00303,Nina,Wagner,nina.wagner303@example.com,2026-02-12,Stuttgart,DE,organic,True
CUST00304,Elena,Hoffmann,elena.hoffmann304@example.com,2025-07-10,Düsseldorf,DE,direct,True
CUST00305,David,Weber,david.weber305@example.com,2025-09-24,Graz,AT,direct,False
CUST00306,Max,Fischer,max.fischer306@example.com,2026-05-18,Cologne,DE,affiliate,False
CUST00307,Nina,Becker,nina.becker307@example.com,2026-04-01,Berlin,DE,email,False
CUST00308,Mina,Fischer,mina.fischer308@example.com,2025-10-25,Amsterdam,NL,email,False
CUST00309,Jonas,Wolf,jonas.wolf309@example.com,2025-06-28,Zurich,CH,organic,False
CUST00310,David,Meyer,david.meyer310@example.com,2025-05-23,Cologne,DE,paid_search,False
CUST00311,Elena,Fischer,elena.fischer311@example.com,2026-04-24,Zurich,CH,email,True
CUST00312,Tim,Klein,tim.klein312@example.com,2025-11-13,Bremen,DE,paid_social,False
CUST00313,Jonas,Schmidt,jonas.schmidt313@example.com,2025-03-17,Munich,DE,paid_search,False
CUST00314,Elena,Neumann,elena.neumann314@example.com,2025-12-19,Munich,DE,organic,False
CUST00315,Anna,Schmidt,anna.schmidt315@example.com,2026-03-20,Hannover,DE,paid_social,False
CUST00316,Tim,Weber,tim.weber316@example.com,2025-06-15,Stuttgart,DE,paid_search,False
CUST00317,Max,Wagner,max.wagner317@example.com,2025-10-18,Basel,CH,organic,False
CUST00318,Nina,Wagner,nina.wagner318@example.com,2025-10-09,Munich,DE,email,True
CUST00319,Omid,Fischer,omid.fischer319@example.com,2025-06-22,Leipzig,DE,organic,False
CUST00320,Omid,Meyer,omid.meyer320@example.com,2025-12-12,Basel,CH,affiliate,True
CUST00321,Omid,Wagner,omid.wagner321@example.com,2025-02-16,Vienna,AT,email,False
CUST00322,Nina,Meyer,nina.meyer322@example.com,2026-03-03,Leipzig,DE,paid_social,False
CUST00323,Mina,Klein,mina.klein323@example.com,2025-10-24,Vienna,AT,organic,False
CUST00324,David,Schmidt,david.schmidt324@example.com,2026-02-20,Frankfurt,DE,email,False
CUST00325,David,Weber,david.weber325@example.com,2026-03-02,Düsseldorf,DE,paid_search,True
CUST00326,Jonas,Hoffmann,jonas.hoffmann326@example.com,2025-11-23,Graz,AT,organic,False
CUST00327,Vahid,Klein,vahid.klein327@example.com,2025-04-19,Stuttgart,DE,organic,False
CUST00328,Anna,Wagner,anna.wagner328@example.com,2025-05-25,Berlin,DE,direct,False
CUST00329,Sara,Becker,sara.becker329@example.com,2026-03-05,Cologne,DE,direct,False
CUST00330,Sara,Klein,sara.klein330@example.com,2025-07-14,Zurich,CH,direct,False
CUST00331,Anna,Schmidt,anna.schmidt331@example.com,2025-11-12,Düsseldorf,DE,direct,False
CUST00332,Omid,Becker,omid.becker332@example.com,2025-09-04,Cologne,DE,organic,False
CUST00333,Elena,Meyer,elena.meyer333@example.com,2026-04-27,Frankfurt,DE,affiliate,False
CUST00334,Jonas,Hoffmann,jonas.hoffmann334@example.com,2025-09-28,Graz,AT,paid_search,False
CUST00335,Elena,Wagner,elena.wagner335@example.com,2025-07-19,Stuttgart,DE,organic,False
CUST00336,Omid,Neumann,omid.neumann336@example.com,2025-10-14,Basel,CH,organic,False
CUST00337,Jonas,Wolf,jonas.wolf337@example.com,2026-02-08,Stuttgart,DE,direct,False
CUST00338,Elena,Hoffmann,elena.hoffmann338@example.com,2025-07-23,Leipzig,DE,paid_social,True
CUST00339,Jonas,Klein,jonas.klein339@example.com,2025-05-21,Graz,AT,paid_social,True
CUST00340,Omid,Becker,omid.becker340@example.com,2025-05-24,Stuttgart,DE,organic,False
CUST00341,Jonas,Wolf,jonas.wolf341@example.com,2025-11-03,Leipzig,DE,affiliate,False
CUST00342,Anna,Becker,anna.becker342@example.com,2025-11-03,Düsseldorf,DE,paid_search,True
CUST00343,Mina,Meyer,mina.meyer343@example.com,2026-03-03,Leipzig,DE,paid_social,False
CUST00344,Anna,Neumann,anna.neumann344@example.com,2025-08-22,Graz,AT,paid_social,False
CUST00345,Nina,Weber,nina.weber345@example.com,2026-01-25,Munich,DE,organic,False
CUST00346,Anna,Klein,anna.klein346@example.com,2025-04-23,Cologne,DE,paid_search,False
CUST00347,Elena,Neumann,elena.neumann347@example.com,2025-07-28,Bremen,DE,direct,False
CUST00348,Sara,Wolf,sara.wolf348@example.com,2025-03-05,Graz,AT,organic,False
CUST00349,Laura,Becker,laura.becker349@example.com,2026-05-05,Hannover,DE,direct,False
CUST00350,Jonas,Wagner,jonas.wagner350@example.com,2025-12-17,Hannover,DE,email,False
CUST00351,Elena,Wagner,elena.wagner351@example.com,2025-09-10,Frankfurt,DE,organic,False
CUST00352,Mina,Weber,mina.weber352@example.com,2025-11-01,Zurich,CH,email,False
CUST00353,Elena,Wagner,elena.wagner353@example.com,2026-05-07,Stuttgart,DE,paid_search,False
CUST00354,Laura,Becker,laura.becker354@example.com,2026-01-24,Amsterdam,NL,direct,False
CUST00355,Mina,Schmidt,mina.schmidt355@example.com,2025-10-25,Hamburg,DE,paid_search,False
CUST00356,David,Weber,david.weber356@example.com,2025-09-20,Graz,AT,organic,False
CUST00357,Max,Neumann,max.neumann357@example.com,2025-10-06,Munich,DE,email,False
CUST00358,Elena,Weber,elena.weber358@example.com,2025-02-21,Vienna,AT,email,True
CUST00359,Tim,Klein,tim.klein359@example.com,2026-02-28,Stuttgart,DE,organic,False
CUST00360,Sara,Hoffmann,sara.hoffmann360@example.com,2025-01-06,Hannover,DE,email,False
CUST00361,Nina,Weber,nina.weber361@example.com,2026-05-03,Düsseldorf,DE,email,False
CUST00362,Anna,Schmidt,anna.schmidt362@example.com,2025-10-20,Vienna,AT,email,False
CUST00363,Sara,Hoffmann,sara.hoffmann363@example.com,2025-02-08,Amsterdam,NL,direct,False
CUST00364,Laura,Klein,laura.klein364@example.com,2025-02-07,Basel,CH,organic,False
CUST00365,Anna,Meyer,anna.meyer365@example.com,2025-10-24,Amsterdam,NL,paid_search,False
CUST00366,David,Wolf,david.wolf366@example.com,2025-12-10,Frankfurt,DE,paid_social,False
CUST00367,Elena,Klein,elena.klein367@example.com,2025-05-18,Basel,CH,paid_search,False
CUST00368,Tim,Klein,tim.klein368@example.com,2025-12-05,Munich,DE,email,False
CUST00369,Jonas,Wagner,jonas.wagner369@example.com,2025-01-15,Graz,AT,paid_social,False
CUST00370,Nina,Hoffmann,nina.hoffmann370@example.com,2025-06-29,Leipzig,DE,affiliate,False
CUST00371,Nina,Schmidt,nina.schmidt371@example.com,2025-03-30,Bremen,DE,organic,True
CUST00372,Vahid,Meyer,vahid.meyer372@example.com,2025-11-28,Amsterdam,NL,paid_search,False
CUST00373,Mina,Neumann,mina.neumann373@example.com,2025-10-01,Stuttgart,DE,email,True
CUST00374,Vahid,Meyer,vahid.meyer374@example.com,2026-01-04,Graz,AT,email,False
CUST00375,Nina,Wolf,nina.wolf375@example.com,2025-06-13,Bremen,DE,direct,False
CUST00376,Max,Wagner,max.wagner376@example.com,2025-11-15,Graz,AT,paid_search,False
CUST00377,Sara,Klein,sara.klein377@example.com,2025-05-17,Düsseldorf,DE,email,False
CUST00378,Elena,Klein,elena.klein378@example.com,2026-03-02,Graz,AT,email,False
CUST00379,Vahid,Neumann,vahid.neumann379@example.com,2025-08-12,Zurich,CH,affiliate,True
CUST00380,Tim,Becker,tim.becker380@example.com,2026-04-03,Hannover,DE,organic,False
CUST00381,Elena,Wolf,elena.wolf381@example.com,2025-03-05,Basel,CH,organic,False
CUST00382,Elena,Klein,elena.klein382@example.com,2025-06-18,Stuttgart,DE,organic,False
CUST00383,Elena,Klein,elena.klein383@example.com,2026-05-16,Berlin,DE,affiliate,False
CUST00384,Omid,Meyer,omid.meyer384@example.com,2026-03-02,Düsseldorf,DE,paid_social,False
CUST00385,Anna,Hoffmann,anna.hoffmann385@example.com,2025-11-12,Graz,AT,paid_search,True
CUST00386,Max,Meyer,max.meyer386@example.com,2025-08-12,Leipzig,DE,paid_search,False
CUST00387,Max,Klein,max.klein387@example.com,2025-03-03,Amsterdam,NL,organic,False
CUST00388,Nina,Hoffmann,nina.hoffmann388@example.com,2025-05-19,Zurich,CH,paid_search,False
CUST00389,Laura,Hoffmann,laura.hoffmann389@example.com,2026-04-05,Basel,CH,organic,False
CUST00390,Jonas,Schmidt,jonas.schmidt390@example.com,2025-05-17,Vienna,AT,organic,False
CUST00391,Vahid,Meyer,vahid.meyer391@example.com,2025-05-11,Graz,AT,email,False
CUST00392,Tim,Wolf,tim.wolf392@example.com,2026-04-20,Vienna,AT,paid_search,False
CUST00393,David,Becker,david.becker393@example.com,2025-08-24,Cologne,DE,organic,False
CUST00394,Nina,Hoffmann,nina.hoffmann394@example.com,2025-04-26,Hamburg,DE,email,False
CUST00395,Vahid,Schmidt,vahid.schmidt395@example.com,2025-01-17,Cologne,DE,organic,True
CUST00396,Tim,Meyer,tim.meyer396@example.com,2025-02-19,Cologne,DE,paid_search,False
CUST00397,Anna,Fischer,anna.fischer397@example.com,2025-08-11,Zurich,CH,paid_social,False
CUST00398,Omid,Becker,omid.becker398@example.com,2025-11-23,Leipzig,DE,organic,False
CUST00399,Mina,Wagner,mina.wagner399@example.com,2025-08-15,Bremen,DE,organic,False
CUST00400,Nina,Hoffmann,nina.hoffmann400@example.com,2025-06-29,Vienna,AT,paid_social,True
CUST00401,Nina,Hoffmann,nina.hoffmann401@example.com,2025-12-19,Vienna,AT,email,False
CUST00402,Sara,Wagner,sara.wagner402@example.com,2026-03-03,Bremen,DE,paid_search,False
CUST00403,Vahid,Wagner,vahid.wagner403@example.com,2026-04-30,Cologne,DE,affiliate,True
CUST00404,Anna,Wolf,anna.wolf404@example.com,2026-04-20,Amsterdam,NL,paid_search,False
CUST00405,Vahid,Wagner,vahid.wagner405@example.com,2025-05-18,Bremen,DE,organic,False
CUST00406,Jonas,Schmidt,jonas.schmidt406@example.com,2026-04-06,Basel,CH,paid_social,False
CUST00407,Laura,Neumann,laura.neumann407@example.com,2025-02-22,Frankfurt,DE,email,False
CUST00408,Omid,Wolf,omid.wolf408@example.com,2025-07-12,Zurich,CH,organic,False
CUST00409,Anna,Weber,anna.weber409@example.com,2025-12-07,Frankfurt,DE,direct,False
CUST00410,David,Weber,david.weber410@example.com,2025-05-01,Graz,AT,email,False
CUST00411,Vahid,Wolf,vahid.wolf411@example.com,2026-02-11,Amsterdam,NL,paid_search,False
CUST00412,Nina,Becker,nina.becker412@example.com,2026-04-23,Hannover,DE,paid_search,False
CUST00413,Max,Klein,max.klein413@example.com,2026-05-25,Düsseldorf,DE,email,False
CUST00414,Jonas,Hoffmann,jonas.hoffmann414@example.com,2025-07-28,Stuttgart,DE,organic,False
CUST00415,Mina,Wolf,mina.wolf415@example.com,2025-05-30,Hamburg,DE,direct,False
CUST00416,Sara,Weber,sara.weber416@example.com,2026-03-04,Frankfurt,DE,paid_search,False
CUST00417,Elena,Becker,elena.becker417@example.com,2025-09-09,Düsseldorf,DE,paid_search,False
CUST00418,Sara,Becker,sara.becker418@example.com,2026-05-18,Düsseldorf,DE,organic,False
CUST00419,Elena,Meyer,elena.meyer419@example.com,2026-05-16,Munich,DE,paid_social,False
CUST00420,Nina,Meyer,nina.meyer420@example.com,2025-03-18,Basel,CH,email,False
CUST00421,Tim,Fischer,tim.fischer421@example.com,2025-08-25,Berlin,DE,organic,False
CUST00422,Omid,Neumann,omid.neumann422@example.com,2026-01-18,Hamburg,DE,direct,False
CUST00423,Elena,Wolf,elena.wolf423@example.com,2025-01-17,Hamburg,DE,paid_search,True
CUST00424,Mina,Meyer,mina.meyer424@example.com,2025-10-09,Hannover,DE,paid_social,False
CUST00425,Sara,Schmidt,sara.schmidt425@example.com,2026-03-17,Zurich,CH,direct,False
CUST00426,Omid,Wolf,omid.wolf426@example.com,2025-09-04,Cologne,DE,paid_search,False
CUST00427,Jonas,Hoffmann,jonas.hoffmann427@example.com,2026-02-11,Berlin,DE,paid_social,False
CUST00428,Nina,Schmidt,nina.schmidt428@example.com,2025-08-20,Frankfurt,DE,email,False
CUST00429,Laura,Hoffmann,laura.hoffmann429@example.com,2025-02-02,Berlin,DE,paid_search,False
CUST00430,Sara,Schmidt,sara.schmidt430@example.com,2025-01-10,Graz,AT,paid_social,False
CUST00431,Max,Wolf,max.wolf431@example.com,2025-12-06,Leipzig,DE,direct,False
CUST00432,Anna,Schmidt,anna.schmidt432@example.com,2026-05-02,Frankfurt,DE,email,False
CUST00433,Jonas,Meyer,jonas.meyer433@example.com,2025-02-03,Munich,DE,direct,False
CUST00434,Max,Wagner,max.wagner434@example.com,2026-02-12,Amsterdam,NL,organic,False
CUST00435,Elena,Becker,elena.becker435@example.com,2026-02-03,Vienna,AT,paid_search,False
CUST00436,Tim,Becker,tim.becker436@example.com,2025-03-22,Hannover,DE,organic,False
CUST00437,Omid,Neumann,omid.neumann437@example.com,2025-03-19,Stuttgart,DE,direct,False
CUST00438,Nina,Wagner,nina.wagner438@example.com,2025-12-01,Hamburg,DE,email,False
CUST00439,Elena,Hoffmann,elena.hoffmann439@example.com,2025-08-22,Stuttgart,DE,paid_search,False
CUST00440,Omid,Wagner,omid.wagner440@example.com,2026-01-25,Berlin,DE,email,False
CUST00441,Sara,Hoffmann,sara.hoffmann441@example.com,2025-03-26,Frankfurt,DE,email,False
CUST00442,Jonas,Schmidt,jonas.schmidt442@example.com,2026-02-03,Stuttgart,DE,organic,False
CUST00443,Mina,Schmidt,mina.schmidt443@example.com,2026-04-01,Stuttgart,DE,organic,False
CUST00444,Elena,Wolf,elena.wolf444@example.com,2026-04-05,Hannover,DE,paid_search,True
CUST00445,Max,Neumann,max.neumann445@example.com,2025-12-29,Hannover,DE,paid_social,False
CUST00446,Mina,Hoffmann,mina.hoffmann446@example.com,2026-01-30,Hamburg,DE,paid_search,True
CUST00447,Elena,Fischer,elena.fischer447@example.com,2025-09-06,Leipzig,DE,email,False
CUST00448,Mina,Klein,mina.klein448@example.com,2025-10-03,Frankfurt,DE,organic,False
CUST00449,Mina,Klein,mina.klein449@example.com,2025-10-10,Bremen,DE,email,False
CUST00450,Nina,Klein,nina.klein450@example.com,2025-09-10,Graz,AT,paid_social,False
CUST00451,Mina,Meyer,mina.meyer451@example.com,2025-04-20,Munich,DE,direct,False
CUST00452,Jonas,Klein,jonas.klein452@example.com,2026-01-25,Zurich,CH,paid_search,False
CUST00453,Jonas,Neumann,jonas.neumann453@example.com,2025-05-20,Frankfurt,DE,direct,False
CUST00454,Laura,Becker,laura.becker454@example.com,2025-11-18,Munich,DE,paid_search,False
CUST00455,Vahid,Becker,vahid.becker455@example.com,2026-05-18,Leipzig,DE,paid_search,False
CUST00456,Max,Neumann,max.neumann456@example.com,2026-02-07,Stuttgart,DE,organic,False
CUST00457,Elena,Meyer,elena.meyer457@example.com,2025-07-04,Vienna,AT,direct,False
CUST00458,Mina,Schmidt,mina.schmidt458@example.com,2025-08-03,Düsseldorf,DE,affiliate,False
CUST00459,David,Fischer,david.fischer459@example.com,2026-02-23,Vienna,AT,email,False
CUST00460,Laura,Hoffmann,laura.hoffmann460@example.com,2025-06-07,Graz,AT,organic,False
CUST00461,Laura,Wolf,laura.wolf461@example.com,2026-05-06,Leipzig,DE,paid_social,False
CUST00462,Anna,Becker,anna.becker462@example.com,2026-03-05,Hannover,DE,email,False
CUST00463,Vahid,Becker,vahid.becker463@example.com,2025-03-29,Berlin,DE,organic,False
CUST00464,Jonas,Hoffmann,jonas.hoffmann464@example.com,2026-02-14,Zurich,CH,organic,True
CUST00465,Tim,Wolf,tim.wolf465@example.com,2025-08-16,Hannover,DE,paid_social,False
CUST00466,Jonas,Hoffmann,jonas.hoffmann466@example.com,2025-08-15,Düsseldorf,DE,paid_social,False
CUST00467,Jonas,Meyer,jonas.meyer467@example.com,2026-05-28,Munich,DE,paid_social,False
CUST00468,Tim,Fischer,tim.fischer468@example.com,2025-03-29,Berlin,DE,paid_search,False
CUST00469,David,Becker,david.becker469@example.com,2025-07-31,Hannover,DE,paid_social,False
CUST00470,Max,Wagner,max.wagner470@example.com,2026-04-09,Stuttgart,DE,organic,False
CUST00471,Jonas,Schmidt,jonas.schmidt471@example.com,2025-01-24,Basel,CH,email,False
CUST00472,Sara,Wolf,sara.wolf472@example.com,2025-09-07,Hannover,DE,organic,False
CUST00473,Laura,Fischer,laura.fischer473@example.com,2026-04-19,Cologne,DE,organic,False
CUST00474,Tim,Neumann,tim.neumann474@example.com,2026-02-10,Hamburg,DE,direct,False
CUST00475,Anna,Weber,anna.weber475@example.com,2026-03-16,Bremen,DE,organic,False
CUST00476,Max,Wolf,max.wolf476@example.com,2025-03-06,Leipzig,DE,organic,False
CUST00477,Mina,Klein,mina.klein477@example.com,2026-04-14,Berlin,DE,paid_social,False
CUST00478,Laura,Neumann,laura.neumann478@example.com,2026-02-02,Leipzig,DE,organic,False
CUST00479,Sara,Wagner,sara.wagner479@example.com,2026-04-14,Leipzig,DE,direct,False
CUST00480,Max,Weber,max.weber480@example.com,2025-05-18,Stuttgart,DE,paid_search,False
CUST00481,Laura,Hoffmann,laura.hoffmann481@example.com,2025-05-25,Hannover,DE,paid_social,False
CUST00482,David,Wolf,david.wolf482@example.com,2026-03-10,Munich,DE,email,False
CUST00483,Sara,Klein,sara.klein483@example.com,2025-06-27,Hannover,DE,paid_search,False
CUST00484,Anna,Becker,anna.becker484@example.com,2026-04-07,Leipzig,DE,direct,False
CUST00485,Laura,Wolf,laura.wolf485@example.com,2025-07-19,Basel,CH,paid_social,False
CUST00486,Tim,Klein,tim.klein486@example.com,2026-05-19,Bremen,DE,paid_social,True
CUST00487,Vahid,Wagner,vahid.wagner487@example.com,2025-02-01,Zurich,CH,organic,False
CUST00488,David,Neumann,david.neumann488@example.com,2025-10-23,Munich,DE,email,False
CUST00489,Max,Wagner,max.wagner489@example.com,2025-04-26,Leipzig,DE,email,False
CUST00490,Anna,Klein,anna.klein490@example.com,2026-01-11,Hannover,DE,paid_social,False
CUST00491,Nina,Weber,nina.weber491@example.com,2025-04-15,Graz,AT,paid_search,False
CUST00492,Jonas,Schmidt,jonas.schmidt492@example.com,2026-04-06,Frankfurt,DE,paid_search,False
CUST00493,Tim,Neumann,tim.neumann493@example.com,2025-08-31,Cologne,DE,email,False
CUST00494,Omid,Fischer,omid.fischer494@example.com,2026-03-15,Munich,DE,email,False
CUST00495,Jonas,Wolf,jonas.wolf495@example.com,2025-03-02,Leipzig,DE,paid_search,False
CUST00496,Mina,Wagner,mina.wagner496@example.com,2025-11-28,Graz,AT,paid_social,False
CUST00497,Laura,Meyer,laura.meyer497@example.com,2025-04-08,Munich,DE,direct,False
CUST00498,Sara,Weber,sara.weber498@example.com,2025-05-10,Graz,AT,organic,False
CUST00499,Nina,Hoffmann,nina.hoffmann499@example.com,2025-09-11,Zurich,CH,paid_social,False
CUST00500,Laura,Hoffmann,laura.hoffmann500@example.com,2025-10-03,Vienna,AT,paid_social,False
CUST00501,Elena,Wagner,elena.wagner501@example.com,2025-04-06,Bremen,DE,email,False
CUST00502,Jonas,Neumann,jonas.neumann502@example.com,2026-04-11,Düsseldorf,DE,organic,False
CUST00503,David,Becker,david.becker503@example.com,2025-04-06,Graz,AT,affiliate,False
CUST00504,Laura,Weber,laura.weber504@example.com,2026-02-12,Cologne,DE,paid_social,False
CUST00505,Elena,Neumann,elena.neumann505@example.com,2025-10-18,Stuttgart,DE,organic,False
CUST00506,Nina,Meyer,nina.meyer506@example.com,2025-12-18,Amsterdam,NL,organic,False
CUST00507,Max,Fischer,max.fischer507@example.com,2026-04-16,Hamburg,DE,paid_search,True
CUST00508,Tim,Fischer,tim.fischer508@example.com,2026-03-15,Cologne,DE,direct,False
CUST00509,Nina,Becker,nina.becker509@example.com,2025-10-08,Berlin,DE,paid_search,False
CUST00510,Laura,Wagner,laura.wagner510@example.com,2025-06-19,Hamburg,DE,email,False
CUST00511,Max,Schmidt,max.schmidt511@example.com,2026-03-16,Vienna,AT,organic,False
CUST00512,Vahid,Wolf,vahid.wolf512@example.com,2025-05-16,Leipzig,DE,email,True
CUST00513,Max,Hoffmann,max.hoffmann513@example.com,2025-12-18,Basel,CH,email,False
CUST00514,Max,Schmidt,max.schmidt514@example.com,2025-08-23,Bremen,DE,organic,False
CUST00515,Laura,Fischer,laura.fischer515@example.com,2025-11-03,Munich,DE,email,False
CUST00516,Omid,Meyer,omid.meyer516@example.com,2025-03-12,Hannover,DE,email,False
CUST00517,Vahid,Fischer,vahid.fischer517@example.com,2025-12-26,Graz,AT,direct,False
CUST00518,Vahid,Schmidt,vahid.schmidt518@example.com,2026-03-30,Basel,CH,direct,True
CUST00519,Tim,Hoffmann,tim.hoffmann519@example.com,2025-05-07,Leipzig,DE,paid_search,False
CUST00520,Mina,Schmidt,mina.schmidt520@example.com,2025-05-24,Cologne,DE,organic,False
CUST00521,Tim,Meyer,tim.meyer521@example.com,2025-10-19,Zurich,CH,affiliate,False
CUST00522,Elena,Neumann,elena.neumann522@example.com,2025-11-05,Cologne,DE,paid_social,False
CUST00523,Anna,Weber,anna.weber523@example.com,2025-10-30,Vienna,AT,paid_social,True
CUST00524,Omid,Schmidt,omid.schmidt524@example.com,2026-05-27,Vienna,AT,paid_social,False
CUST00525,Jonas,Fischer,jonas.fischer525@example.com,2026-01-05,Amsterdam,NL,paid_search,False
CUST00526,Elena,Fischer,elena.fischer526@example.com,2026-03-07,Stuttgart,DE,email,False
CUST00527,Omid,Schmidt,omid.schmidt527@example.com,2025-03-16,Hamburg,DE,organic,False
CUST00528,Laura,Wolf,laura.wolf528@example.com,2025-03-03,Zurich,CH,paid_search,False
CUST00529,Tim,Hoffmann,tim.hoffmann529@example.com,2026-03-02,Bremen,DE,organic,False
CUST00530,Max,Wagner,max.wagner530@example.com,2025-06-06,Frankfurt,DE,organic,False
CUST00531,Jonas,Hoffmann,jonas.hoffmann531@example.com,2025-06-09,Hannover,DE,paid_social,False
CUST00532,Tim,Hoffmann,tim.hoffmann532@example.com,2025-03-09,Frankfurt,DE,email,False
CUST00533,Max,Hoffmann,max.hoffmann533@example.com,2025-03-01,Cologne,DE,organic,False
CUST00534,Nina,Fischer,nina.fischer534@example.com,2025-02-26,Frankfurt,DE,organic,False
CUST00535,David,Becker,david.becker535@example.com,2025-01-12,Munich,DE,paid_social,False
CUST00536,Jonas,Fischer,jonas.fischer536@example.com,2025-09-23,Munich,DE,email,False
CUST00537,Anna,Becker,anna.becker537@example.com,2025-05-01,Zurich,CH,affiliate,False
CUST00538,Tim,Neumann,tim.neumann538@example.com,2025-03-07,Frankfurt,DE,email,False
CUST00539,David,Neumann,david.neumann539@example.com,2026-01-04,Hamburg,DE,organic,False
CUST00540,Omid,Schmidt,omid.schmidt540@example.com,2025-04-16,Amsterdam,NL,organic,False
CUST00541,Anna,Weber,anna.weber541@example.com,2025-02-15,Basel,CH,organic,False
CUST00542,Anna,Wolf,anna.wolf542@example.com,2025-06-03,Munich,DE,affiliate,False
CUST00543,Jonas,Weber,jonas.weber543@example.com,2026-03-06,Cologne,DE,paid_search,False
CUST00544,Max,Neumann,max.neumann544@example.com,2025-10-05,Basel,CH,paid_search,False
CUST00545,Vahid,Wolf,vahid.wolf545@example.com,2025-02-23,Munich,DE,direct,False
CUST00546,David,Wagner,david.wagner546@example.com,2025-03-12,Amsterdam,NL,email,False
CUST00547,David,Meyer,david.meyer547@example.com,2025-03-30,Hannover,DE,paid_search,False
CUST00548,Omid,Weber,omid.weber548@example.com,2025-11-08,Graz,AT,paid_social,False
CUST00549,Vahid,Wolf,vahid.wolf549@example.com,2026-05-21,Zurich,CH,email,False
CUST00550,Laura,Meyer,laura.meyer550@example.com,2025-01-07,Amsterdam,NL,organic,False
CUST00551,Anna,Hoffmann,anna.hoffmann551@example.com,2025-01-10,Stuttgart,DE,affiliate,False
CUST00552,Elena,Weber,elena.weber552@example.com,2025-04-17,Cologne,DE,paid_search,False
CUST00553,Mina,Schmidt,mina.schmidt553@example.com,2025-05-26,Graz,AT,organic,False
CUST00554,Jonas,Klein,jonas.klein554@example.com,2026-02-27,Graz,AT,direct,True
CUST00555,Sara,Hoffmann,sara.hoffmann555@example.com,2025-04-08,Hannover,DE,organic,False
CUST00556,Sara,Weber,sara.weber556@example.com,2026-03-22,Vienna,AT,paid_search,False
CUST00557,Tim,Becker,tim.becker557@example.com,2026-02-07,Graz,AT,paid_search,False
CUST00558,Sara,Neumann,sara.neumann558@example.com,2025-03-18,Cologne,DE,organic,True
CUST00559,Jonas,Hoffmann,jonas.hoffmann559@example.com,2026-04-06,Düsseldorf,DE,organic,False
CUST00560,Mina,Klein,mina.klein560@example.com,2025-08-01,Düsseldorf,DE,paid_search,True
CUST00561,Nina,Wagner,nina.wagner561@example.com,2025-06-11,Zurich,CH,affiliate,False
CUST00562,Jonas,Fischer,jonas.fischer562@example.com,2025-02-11,Cologne,DE,organic,False
CUST00563,Elena,Meyer,elena.meyer563@example.com,2025-12-31,Bremen,DE,email,False
CUST00564,Laura,Klein,laura.klein564@example.com,2025-06-28,Hamburg,DE,paid_social,False
CUST00565,Max,Fischer,max.fischer565@example.com,2025-04-07,Düsseldorf,DE,organic,True
CUST00566,Vahid,Hoffmann,vahid.hoffmann566@example.com,2025-08-16,Munich,DE,paid_search,False
CUST00567,Omid,Wagner,omid.wagner567@example.com,2025-03-28,Leipzig,DE,direct,True
CUST00568,Nina,Klein,nina.klein568@example.com,2025-03-08,Cologne,DE,affiliate,True
CUST00569,Anna,Klein,anna.klein569@example.com,2025-12-06,Berlin,DE,organic,False
CUST00570,Tim,Hoffmann,tim.hoffmann570@example.com,2026-03-20,Basel,CH,paid_social,False
CUST00571,Jonas,Weber,jonas.weber571@example.com,2026-03-13,Munich,DE,direct,False
CUST00572,Sara,Meyer,sara.meyer572@example.com,2026-04-02,Amsterdam,NL,email,False
CUST00573,Laura,Wolf,laura.wolf573@example.com,2025-10-30,Düsseldorf,DE,paid_social,True
CUST00574,Laura,Weber,laura.weber574@example.com,2026-01-28,Munich,DE,email,False
CUST00575,Elena,Meyer,elena.meyer575@example.com,2025-09-13,Vienna,AT,direct,False
CUST00576,Elena,Klein,elena.klein576@example.com,2026-01-03,Düsseldorf,DE,paid_search,False
CUST00577,Mina,Fischer,mina.fischer577@example.com,2025-11-26,Bremen,DE,organic,False
CUST00578,Mina,Meyer,mina.meyer578@example.com,2025-01-31,Amsterdam,NL,affiliate,False
